"index","confidence","hypo_step","max_arm_length","num_threads"
5162,44,2,2,10
5163,44,2,2,11
5164,44,2,2,12
5165,44,2,2,13
5166,44,2,2,14
5167,44,2,2,15
5168,44,2,2,16
5169,44,2,2,17
5170,44,2,2,18
5171,44,2,2,19
5172,44,2,2,20
5173,44,2,2,21
5174,44,2,2,22
5175,44,2,2,23
5176,44,2,2,24
5177,44,2,2,25
5178,44,2,2,26
5179,44,2,2,27
5180,44,2,2,28
5181,44,2,2,29
5182,44,2,2,30
5183,44,2,2,31
5184,44,2,2,32
5185,44,2,3,1
5186,44,2,3,2
5187,44,2,3,3
5188,44,2,3,4
5189,44,2,3,5
5190,44,2,3,6
5191,44,2,3,7
5192,44,2,3,8
5193,44,2,3,9
5194,44,2,3,10
5195,44,2,3,11
5196,44,2,3,12
5197,44,2,3,13
5198,44,2,3,14
5199,44,2,3,15
5200,44,2,3,16
5201,44,2,3,17
5202,44,2,3,18
5203,44,2,3,19
5204,44,2,3,20
5205,44,2,3,21
5206,44,2,3,22
5207,44,2,3,23
5208,44,2,3,24
5209,44,2,3,25
5210,44,2,3,26
5211,44,2,3,27
5212,44,2,3,28
5213,44,2,3,29
5214,44,2,3,30
5215,44,2,3,31
5216,44,2,3,32
5217,44,2,4,1
5218,44,2,4,2
5219,44,2,4,3
5220,44,2,4,4
5221,44,2,4,5
5222,44,2,4,6
5223,44,2,4,7
5224,44,2,4,8
5225,44,2,4,9
5226,44,2,4,10
5227,44,2,4,11
5228,44,2,4,12
5229,44,2,4,13
5230,44,2,4,14
5231,44,2,4,15
5232,44,2,4,16
5233,44,2,4,17
5234,44,2,4,18
5235,44,2,4,19
5236,44,2,4,20
5237,44,2,4,21
5238,44,2,4,22
5239,44,2,4,23
5240,44,2,4,24
5241,44,2,4,25
5242,44,2,4,26
5243,44,2,4,27
5244,44,2,4,28
5245,44,2,4,29
5246,44,2,4,30
5247,44,2,4,31
5248,44,2,4,32
5249,44,2,5,1
5250,44,2,5,2
5251,44,2,5,3
5252,44,2,5,4
5253,44,2,5,5
5254,44,2,5,6
5255,44,2,5,7
5256,44,2,5,8
5257,44,2,5,9
5258,44,2,5,10
5259,44,2,5,11
5260,44,2,5,12
5261,44,2,5,13
5262,44,2,5,14
5263,44,2,5,15
5264,44,2,5,16
5265,44,2,5,17
5266,44,2,5,18
5267,44,2,5,19
5268,44,2,5,20
5269,44,2,5,21
5270,44,2,5,22
5271,44,2,5,23
5272,44,2,5,24
5273,44,2,5,25
5274,44,2,5,26
5275,44,2,5,27
5276,44,2,5,28
5277,44,2,5,29
5278,44,2,5,30
5279,44,2,5,31
5280,44,2,5,32
5281,44,2,6,1
5282,44,2,6,2
5283,44,2,6,3
5284,44,2,6,4
5285,44,2,6,5
5286,44,2,6,6
5287,44,2,6,7
5288,44,2,6,8
5289,44,2,6,9
5290,44,2,6,10
5291,44,2,6,11
5292,44,2,6,12
5293,44,2,6,13
5294,44,2,6,14
5295,44,2,6,15
5296,44,2,6,16
5297,44,2,6,17
5298,44,2,6,18
5299,44,2,6,19
5300,44,2,6,20
5301,44,2,6,21
5302,44,2,6,22
5303,44,2,6,23
5304,44,2,6,24
5305,44,2,6,25
5306,44,2,6,26
5307,44,2,6,27
5308,44,2,6,28
5309,44,2,6,29
5310,44,2,6,30
5311,44,2,6,31
5312,44,2,6,32
5313,44,2,7,1
5314,44,2,7,2
5315,44,2,7,3
5316,44,2,7,4
5317,44,2,7,5
5318,44,2,7,6
5319,44,2,7,7
5320,44,2,7,8
5321,44,2,7,9
5322,44,2,7,10
5323,44,2,7,11
5324,44,2,7,12
5325,44,2,7,13
5326,44,2,7,14
5327,44,2,7,15
5328,44,2,7,16
5329,44,2,7,17
5330,44,2,7,18
5331,44,2,7,19
5332,44,2,7,20
5333,44,2,7,21
5334,44,2,7,22
5335,44,2,7,23
5336,44,2,7,24
5337,44,2,7,25
5338,44,2,7,26
5339,44,2,7,27
5340,44,2,7,28
5341,44,2,7,29
5342,44,2,7,30
5343,44,2,7,31
5344,44,2,7,32
5345,44,2,8,1
5346,44,2,8,2
5347,44,2,8,3
5348,44,2,8,4
5349,44,2,8,5
5350,44,2,8,6
5351,44,2,8,7
5352,44,2,8,8
5353,44,2,8,9
5354,44,2,8,10
5355,44,2,8,11
5356,44,2,8,12
5357,44,2,8,13
5358,44,2,8,14
5359,44,2,8,15
5360,44,2,8,16
5361,44,2,8,17
5362,44,2,8,18
5363,44,2,8,19
5364,44,2,8,20
5365,44,2,8,21
5366,44,2,8,22
5367,44,2,8,23
5368,44,2,8,24
5369,44,2,8,25
5370,44,2,8,26
5371,44,2,8,27
5372,44,2,8,28
5373,44,2,8,29
5374,44,2,8,30
5375,44,2,8,31
5376,44,2,8,32
5377,44,2,9,1
5378,44,2,9,2
5379,44,2,9,3
5380,44,2,9,4
5381,44,2,9,5
5382,44,2,9,6
5383,44,2,9,7
5384,44,2,9,8
5385,44,2,9,9
5386,44,2,9,10
5387,44,2,9,11
5388,44,2,9,12
5389,44,2,9,13
5390,44,2,9,14
5391,44,2,9,15
5392,44,2,9,16
5393,44,2,9,17
5394,44,2,9,18
5395,44,2,9,19
5396,44,2,9,20
5397,44,2,9,21
5398,44,2,9,22
5399,44,2,9,23
5400,44,2,9,24
5401,44,2,9,25
5402,44,2,9,26
5403,44,2,9,27
5404,44,2,9,28
5405,44,2,9,29
5406,44,2,9,30
5407,44,2,9,31
5408,44,2,9,32
5409,44,2,10,1
5410,44,2,10,2
5411,44,2,10,3
5412,44,2,10,4
5413,44,2,10,5
5414,44,2,10,6
5415,44,2,10,7
5416,44,2,10,8
5417,44,2,10,9
5418,44,2,10,10
5419,44,2,10,11
5420,44,2,10,12
5421,44,2,10,13
5422,44,2,10,14
5423,44,2,10,15
5424,44,2,10,16
5425,44,2,10,17
5426,44,2,10,18
5427,44,2,10,19
5428,44,2,10,20
5429,44,2,10,21
5430,44,2,10,22
5431,44,2,10,23
5432,44,2,10,24
5433,44,2,10,25
5434,44,2,10,26
5435,44,2,10,27
5436,44,2,10,28
5437,44,2,10,29
5438,44,2,10,30
5439,44,2,10,31
5440,44,2,10,32
5441,44,2,11,1
5442,44,2,11,2
5443,44,2,11,3
5444,44,2,11,4
5445,44,2,11,5
5446,44,2,11,6
5447,44,2,11,7
5448,44,2,11,8
5449,44,2,11,9
5450,44,2,11,10
5451,44,2,11,11
5452,44,2,11,12
5453,44,2,11,13
5454,44,2,11,14
5455,44,2,11,15
5456,44,2,11,16
5457,44,2,11,17
5458,44,2,11,18
5459,44,2,11,19
5460,44,2,11,20
5461,44,2,11,21
5462,44,2,11,22
5463,44,2,11,23
5464,44,2,11,24
5465,44,2,11,25
5466,44,2,11,26
5467,44,2,11,27
5468,44,2,11,28
5469,44,2,11,29
5470,44,2,11,30
5471,44,2,11,31
5472,44,2,11,32
5473,44,2,12,1
5474,44,2,12,2
5475,44,2,12,3
5476,44,2,12,4
5477,44,2,12,5
5478,44,2,12,6
5479,44,2,12,7
5480,44,2,12,8
5481,44,2,12,9
5482,44,2,12,10
5483,44,2,12,11
5484,44,2,12,12
5485,44,2,12,13
5486,44,2,12,14
5487,44,2,12,15
5488,44,2,12,16
5489,44,2,12,17
5490,44,2,12,18
5491,44,2,12,19
5492,44,2,12,20
5493,44,2,12,21
5494,44,2,12,22
5495,44,2,12,23
5496,44,2,12,24
5497,44,2,12,25
5498,44,2,12,26
5499,44,2,12,27
5500,44,2,12,28
5501,44,2,12,29
5502,44,2,12,30
5503,44,2,12,31
5504,44,2,12,32
5505,44,2,13,1
5506,44,2,13,2
5507,44,2,13,3
5508,44,2,13,4
5509,44,2,13,5
5510,44,2,13,6
5511,44,2,13,7
5512,44,2,13,8
5513,44,2,13,9
5514,44,2,13,10
5515,44,2,13,11
5516,44,2,13,12
5517,44,2,13,13
5518,44,2,13,14
5519,44,2,13,15
5520,44,2,13,16
5521,44,2,13,17
5522,44,2,13,18
5523,44,2,13,19
5524,44,2,13,20
5525,44,2,13,21
5526,44,2,13,22
5527,44,2,13,23
5528,44,2,13,24
5529,44,2,13,25
5530,44,2,13,26
5531,44,2,13,27
5532,44,2,13,28
5533,44,2,13,29
5534,44,2,13,30
5535,44,2,13,31
5536,44,2,13,32
5537,44,2,14,1
5538,44,2,14,2
5539,44,2,14,3
5540,44,2,14,4
5541,44,2,14,5
5542,44,2,14,6
5543,44,2,14,7
5544,44,2,14,8
5545,44,2,14,9
5546,44,2,14,10
5547,44,2,14,11
5548,44,2,14,12
5549,44,2,14,13
5550,44,2,14,14
5551,44,2,14,15
5552,44,2,14,16
5553,44,2,14,17
5554,44,2,14,18
5555,44,2,14,19
5556,44,2,14,20
5557,44,2,14,21
5558,44,2,14,22
5559,44,2,14,23
5560,44,2,14,24
5561,44,2,14,25
5562,44,2,14,26
5563,44,2,14,27
5564,44,2,14,28
5565,44,2,14,29
5566,44,2,14,30
5567,44,2,14,31
5568,44,2,14,32
5569,44,2,15,1
5570,44,2,15,2
5571,44,2,15,3
5572,44,2,15,4
5573,44,2,15,5
5574,44,2,15,6
5575,44,2,15,7
5576,44,2,15,8
5577,44,2,15,9
5578,44,2,15,10
5579,44,2,15,11
5580,44,2,15,12
5581,44,2,15,13
5582,44,2,15,14
5583,44,2,15,15
5584,44,2,15,16
5585,44,2,15,17
5586,44,2,15,18
5587,44,2,15,19
5588,44,2,15,20
5589,44,2,15,21
5590,44,2,15,22
5591,44,2,15,23
5592,44,2,15,24
5593,44,2,15,25
5594,44,2,15,26
5595,44,2,15,27
5596,44,2,15,28
5597,44,2,15,29
5598,44,2,15,30
5599,44,2,15,31
5600,44,2,15,32
5601,44,2,16,1
5602,44,2,16,2
5603,44,2,16,3
5604,44,2,16,4
5605,44,2,16,5
5606,44,2,16,6
5607,44,2,16,7
5608,44,2,16,8
5609,44,2,16,9
5610,44,2,16,10
5611,44,2,16,11
5612,44,2,16,12
5613,44,2,16,13
5614,44,2,16,14
5615,44,2,16,15
5616,44,2,16,16
5617,44,2,16,17
5618,44,2,16,18
5619,44,2,16,19
5620,44,2,16,20
5621,44,2,16,21
5622,44,2,16,22
5623,44,2,16,23
5624,44,2,16,24
5625,44,2,16,25
5626,44,2,16,26
5627,44,2,16,27
5628,44,2,16,28
5629,44,2,16,29
5630,44,2,16,30
5631,44,2,16,31
5632,44,2,16,32
5633,44,3,1,1
5634,44,3,1,2
5635,44,3,1,3
5636,44,3,1,4
5637,44,3,1,5
5638,44,3,1,6
5639,44,3,1,7
5640,44,3,1,8
5641,44,3,1,9
5642,44,3,1,10
5643,44,3,1,11
5644,44,3,1,12
5645,44,3,1,13
5646,44,3,1,14
5647,44,3,1,15
5648,44,3,1,16
5649,44,3,1,17
5650,44,3,1,18
5651,44,3,1,19
5652,44,3,1,20
5653,44,3,1,21
5654,44,3,1,22
5655,44,3,1,23
5656,44,3,1,24
5657,44,3,1,25
5658,44,3,1,26
5659,44,3,1,27
5660,44,3,1,28
5661,44,3,1,29
5662,44,3,1,30
5663,44,3,1,31
5664,44,3,1,32
5665,44,3,2,1
5666,44,3,2,2
5667,44,3,2,3
5668,44,3,2,4
5669,44,3,2,5
5670,44,3,2,6
5671,44,3,2,7
5672,44,3,2,8
5673,44,3,2,9
5674,44,3,2,10
5675,44,3,2,11
5676,44,3,2,12
5677,44,3,2,13
5678,44,3,2,14
5679,44,3,2,15
5680,44,3,2,16
5681,44,3,2,17
5682,44,3,2,18
5683,44,3,2,19
5684,44,3,2,20
5685,44,3,2,21
5686,44,3,2,22
5687,44,3,2,23
5688,44,3,2,24
5689,44,3,2,25
5690,44,3,2,26
5691,44,3,2,27
5692,44,3,2,28
5693,44,3,2,29
5694,44,3,2,30
5695,44,3,2,31
5696,44,3,2,32
5697,44,3,3,1
5698,44,3,3,2
5699,44,3,3,3
5700,44,3,3,4
5701,44,3,3,5
5702,44,3,3,6
5703,44,3,3,7
5704,44,3,3,8
5705,44,3,3,9
5706,44,3,3,10
5707,44,3,3,11
5708,44,3,3,12
5709,44,3,3,13
5710,44,3,3,14
5711,44,3,3,15
5712,44,3,3,16
5713,44,3,3,17
5714,44,3,3,18
5715,44,3,3,19
5716,44,3,3,20
5717,44,3,3,21
5718,44,3,3,22
5719,44,3,3,23
5720,44,3,3,24
5721,44,3,3,25
5722,44,3,3,26
5723,44,3,3,27
5724,44,3,3,28
5725,44,3,3,29
5726,44,3,3,30
5727,44,3,3,31
5728,44,3,3,32
5729,44,3,4,1
5730,44,3,4,2
5731,44,3,4,3
5732,44,3,4,4
5733,44,3,4,5
5734,44,3,4,6
5735,44,3,4,7
5736,44,3,4,8
5737,44,3,4,9
5738,44,3,4,10
5739,44,3,4,11
5740,44,3,4,12
5741,44,3,4,13
5742,44,3,4,14
5743,44,3,4,15
5744,44,3,4,16
5745,44,3,4,17
5746,44,3,4,18
5747,44,3,4,19
5748,44,3,4,20
5749,44,3,4,21
5750,44,3,4,22
5751,44,3,4,23
5752,44,3,4,24
5753,44,3,4,25
5754,44,3,4,26
5755,44,3,4,27
5756,44,3,4,28
5757,44,3,4,29
5758,44,3,4,30
5759,44,3,4,31
5760,44,3,4,32
5761,44,3,5,1
5762,44,3,5,2
5763,44,3,5,3
5764,44,3,5,4
5765,44,3,5,5
5766,44,3,5,6
5767,44,3,5,7
5768,44,3,5,8
5769,44,3,5,9
5770,44,3,5,10
5771,44,3,5,11
5772,44,3,5,12
5773,44,3,5,13
5774,44,3,5,14
5775,44,3,5,15
5776,44,3,5,16
5777,44,3,5,17
5778,44,3,5,18
5779,44,3,5,19
5780,44,3,5,20
5781,44,3,5,21
5782,44,3,5,22
5783,44,3,5,23
5784,44,3,5,24
5785,44,3,5,25
5786,44,3,5,26
5787,44,3,5,27
5788,44,3,5,28
5789,44,3,5,29
5790,44,3,5,30
5791,44,3,5,31
5792,44,3,5,32
5793,44,3,6,1
5794,44,3,6,2
5795,44,3,6,3
5796,44,3,6,4
5797,44,3,6,5
5798,44,3,6,6
5799,44,3,6,7
5800,44,3,6,8
5801,44,3,6,9
5802,44,3,6,10
5803,44,3,6,11
5804,44,3,6,12
5805,44,3,6,13
5806,44,3,6,14
5807,44,3,6,15
5808,44,3,6,16
5809,44,3,6,17
5810,44,3,6,18
5811,44,3,6,19
5812,44,3,6,20
5813,44,3,6,21
5814,44,3,6,22
5815,44,3,6,23
5816,44,3,6,24
5817,44,3,6,25
5818,44,3,6,26
5819,44,3,6,27
5820,44,3,6,28
5821,44,3,6,29
5822,44,3,6,30
5823,44,3,6,31
5824,44,3,6,32
5825,44,3,7,1
5826,44,3,7,2
5827,44,3,7,3
5828,44,3,7,4
5829,44,3,7,5
5830,44,3,7,6
5831,44,3,7,7
5832,44,3,7,8
5833,44,3,7,9
5834,44,3,7,10
5835,44,3,7,11
5836,44,3,7,12
5837,44,3,7,13
5838,44,3,7,14
5839,44,3,7,15
5840,44,3,7,16
5841,44,3,7,17
5842,44,3,7,18
5843,44,3,7,19
5844,44,3,7,20
5845,44,3,7,21
5846,44,3,7,22
5847,44,3,7,23
5848,44,3,7,24
5849,44,3,7,25
5850,44,3,7,26
5851,44,3,7,27
5852,44,3,7,28
5853,44,3,7,29
5854,44,3,7,30
5855,44,3,7,31
5856,44,3,7,32
5857,44,3,8,1
5858,44,3,8,2
5859,44,3,8,3
5860,44,3,8,4
5861,44,3,8,5
5862,44,3,8,6
5863,44,3,8,7
5864,44,3,8,8
5865,44,3,8,9
5866,44,3,8,10
5867,44,3,8,11
5868,44,3,8,12
5869,44,3,8,13
5870,44,3,8,14
5871,44,3,8,15
5872,44,3,8,16
5873,44,3,8,17
5874,44,3,8,18
5875,44,3,8,19
5876,44,3,8,20
5877,44,3,8,21
5878,44,3,8,22
5879,44,3,8,23
5880,44,3,8,24
5881,44,3,8,25
5882,44,3,8,26
5883,44,3,8,27
5884,44,3,8,28
5885,44,3,8,29
5886,44,3,8,30
5887,44,3,8,31
5888,44,3,8,32
5889,44,3,9,1
5890,44,3,9,2
5891,44,3,9,3
5892,44,3,9,4
5893,44,3,9,5
5894,44,3,9,6
5895,44,3,9,7
5896,44,3,9,8
5897,44,3,9,9
5898,44,3,9,10
5899,44,3,9,11
5900,44,3,9,12
5901,44,3,9,13
5902,44,3,9,14
5903,44,3,9,15
5904,44,3,9,16
5905,44,3,9,17
5906,44,3,9,18
5907,44,3,9,19
5908,44,3,9,20
5909,44,3,9,21
5910,44,3,9,22
5911,44,3,9,23
5912,44,3,9,24
5913,44,3,9,25
5914,44,3,9,26
5915,44,3,9,27
5916,44,3,9,28
5917,44,3,9,29
5918,44,3,9,30
5919,44,3,9,31
5920,44,3,9,32
5921,44,3,10,1
5922,44,3,10,2
5923,44,3,10,3
5924,44,3,10,4
5925,44,3,10,5
5926,44,3,10,6
5927,44,3,10,7
5928,44,3,10,8
5929,44,3,10,9
5930,44,3,10,10
5931,44,3,10,11
5932,44,3,10,12
5933,44,3,10,13
5934,44,3,10,14
5935,44,3,10,15
5936,44,3,10,16
5937,44,3,10,17
5938,44,3,10,18
5939,44,3,10,19
5940,44,3,10,20
5941,44,3,10,21
5942,44,3,10,22
5943,44,3,10,23
5944,44,3,10,24
5945,44,3,10,25
5946,44,3,10,26
5947,44,3,10,27
5948,44,3,10,28
5949,44,3,10,29
5950,44,3,10,30
5951,44,3,10,31
5952,44,3,10,32
5953,44,3,11,1
5954,44,3,11,2
5955,44,3,11,3
5956,44,3,11,4
5957,44,3,11,5
5958,44,3,11,6
5959,44,3,11,7
5960,44,3,11,8
5961,44,3,11,9
5962,44,3,11,10
5963,44,3,11,11
5964,44,3,11,12
5965,44,3,11,13
5966,44,3,11,14
5967,44,3,11,15
5968,44,3,11,16
5969,44,3,11,17
5970,44,3,11,18
5971,44,3,11,19
5972,44,3,11,20
5973,44,3,11,21
5974,44,3,11,22
5975,44,3,11,23
5976,44,3,11,24
5977,44,3,11,25
5978,44,3,11,26
5979,44,3,11,27
5980,44,3,11,28
5981,44,3,11,29
5982,44,3,11,30
5983,44,3,11,31
5984,44,3,11,32
5985,44,3,12,1
5986,44,3,12,2
5987,44,3,12,3
5988,44,3,12,4
5989,44,3,12,5
5990,44,3,12,6
5991,44,3,12,7
5992,44,3,12,8
5993,44,3,12,9
5994,44,3,12,10
5995,44,3,12,11
5996,44,3,12,12
5997,44,3,12,13
5998,44,3,12,14
5999,44,3,12,15
6000,44,3,12,16
6001,44,3,12,17
6002,44,3,12,18
6003,44,3,12,19
6004,44,3,12,20
6005,44,3,12,21
6006,44,3,12,22
6007,44,3,12,23
6008,44,3,12,24
6009,44,3,12,25
6010,44,3,12,26
6011,44,3,12,27
6012,44,3,12,28
6013,44,3,12,29
6014,44,3,12,30
6015,44,3,12,31
6016,44,3,12,32
6017,44,3,13,1
6018,44,3,13,2
6019,44,3,13,3
6020,44,3,13,4
6021,44,3,13,5
6022,44,3,13,6
6023,44,3,13,7
6024,44,3,13,8
6025,44,3,13,9
6026,44,3,13,10
6027,44,3,13,11
6028,44,3,13,12
6029,44,3,13,13
6030,44,3,13,14
6031,44,3,13,15
6032,44,3,13,16
6033,44,3,13,17
6034,44,3,13,18
6035,44,3,13,19
6036,44,3,13,20
6037,44,3,13,21
6038,44,3,13,22
6039,44,3,13,23
6040,44,3,13,24
6041,44,3,13,25
6042,44,3,13,26
6043,44,3,13,27
6044,44,3,13,28
6045,44,3,13,29
6046,44,3,13,30
6047,44,3,13,31
6048,44,3,13,32
6049,44,3,14,1
6050,44,3,14,2
6051,44,3,14,3
6052,44,3,14,4
6053,44,3,14,5
6054,44,3,14,6
6055,44,3,14,7
6056,44,3,14,8
6057,44,3,14,9
6058,44,3,14,10
6059,44,3,14,11
6060,44,3,14,12
6061,44,3,14,13
6062,44,3,14,14
6063,44,3,14,15
6064,44,3,14,16
6065,44,3,14,17
6066,44,3,14,18
6067,44,3,14,19
6068,44,3,14,20
6069,44,3,14,21
6070,44,3,14,22
6071,44,3,14,23
6072,44,3,14,24
6073,44,3,14,25
6074,44,3,14,26
6075,44,3,14,27
6076,44,3,14,28
6077,44,3,14,29
6078,44,3,14,30
6079,44,3,14,31
6080,44,3,14,32
6081,44,3,15,1
6082,44,3,15,2
6083,44,3,15,3
6084,44,3,15,4
6085,44,3,15,5
6086,44,3,15,6
6087,44,3,15,7
6088,44,3,15,8
6089,44,3,15,9
6090,44,3,15,10
6091,44,3,15,11
6092,44,3,15,12
6093,44,3,15,13
6094,44,3,15,14
6095,44,3,15,15
6096,44,3,15,16
6097,44,3,15,17
6098,44,3,15,18
6099,44,3,15,19
6100,44,3,15,20
6101,44,3,15,21
6102,44,3,15,22
6103,44,3,15,23
6104,44,3,15,24
6105,44,3,15,25
6106,44,3,15,26
6107,44,3,15,27
6108,44,3,15,28
6109,44,3,15,29
6110,44,3,15,30
6111,44,3,15,31
6112,44,3,15,32
6113,44,3,16,1
6114,44,3,16,2
6115,44,3,16,3
6116,44,3,16,4
6117,44,3,16,5
6118,44,3,16,6
6119,44,3,16,7
6120,44,3,16,8
6121,44,3,16,9
6122,44,3,16,10
6123,44,3,16,11
6124,44,3,16,12
6125,44,3,16,13
6126,44,3,16,14
6127,44,3,16,15
6128,44,3,16,16
6129,44,3,16,17
6130,44,3,16,18
6131,44,3,16,19
6132,44,3,16,20
6133,44,3,16,21
6134,44,3,16,22
6135,44,3,16,23
6136,44,3,16,24
6137,44,3,16,25
6138,44,3,16,26
6139,44,3,16,27
6140,44,3,16,28
6141,44,3,16,29
6142,44,3,16,30
6143,44,3,16,31
6144,44,3,16,32
6145,54,1,1,1
6146,54,1,1,2
6147,54,1,1,3
6148,54,1,1,4
6149,54,1,1,5
6150,54,1,1,6
6151,54,1,1,7
6152,54,1,1,8
6153,54,1,1,9
6154,54,1,1,10
6155,54,1,1,11
6156,54,1,1,12
6157,54,1,1,13
6158,54,1,1,14
6159,54,1,1,15
6160,54,1,1,16
6161,54,1,1,17
6162,54,1,1,18
6163,54,1,1,19
6164,54,1,1,20
6165,54,1,1,21
6166,54,1,1,22
6167,54,1,1,23
6168,54,1,1,24
6169,54,1,1,25
6170,54,1,1,26
6171,54,1,1,27
6172,54,1,1,28
6173,54,1,1,29
6174,54,1,1,30
6175,54,1,1,31
6176,54,1,1,32
6177,54,1,2,1
6178,54,1,2,2
6179,54,1,2,3
6180,54,1,2,4
6181,54,1,2,5
6182,54,1,2,6
6183,54,1,2,7
6184,54,1,2,8
6185,54,1,2,9
6186,54,1,2,10
6187,54,1,2,11
6188,54,1,2,12
6189,54,1,2,13
6190,54,1,2,14
6191,54,1,2,15
6192,54,1,2,16
6193,54,1,2,17
6194,54,1,2,18
6195,54,1,2,19
6196,54,1,2,20
6197,54,1,2,21
6198,54,1,2,22
6199,54,1,2,23
6200,54,1,2,24
6201,54,1,2,25
6202,54,1,2,26
6203,54,1,2,27
6204,54,1,2,28
6205,54,1,2,29
6206,54,1,2,30
6207,54,1,2,31
6208,54,1,2,32
6209,54,1,3,1
6210,54,1,3,2
6211,54,1,3,3
6212,54,1,3,4
6213,54,1,3,5
6214,54,1,3,6
6215,54,1,3,7
6216,54,1,3,8
6217,54,1,3,9
6218,54,1,3,10
6219,54,1,3,11
6220,54,1,3,12
6221,54,1,3,13
6222,54,1,3,14
6223,54,1,3,15
6224,54,1,3,16
6225,54,1,3,17
6226,54,1,3,18
6227,54,1,3,19
6228,54,1,3,20
6229,54,1,3,21
6230,54,1,3,22
6231,54,1,3,23
6232,54,1,3,24
6233,54,1,3,25
6234,54,1,3,26
6235,54,1,3,27
6236,54,1,3,28
6237,54,1,3,29
6238,54,1,3,30
6239,54,1,3,31
6240,54,1,3,32
6241,54,1,4,1
6242,54,1,4,2
6243,54,1,4,3
6244,54,1,4,4
6245,54,1,4,5
6246,54,1,4,6
6247,54,1,4,7
6248,54,1,4,8
6249,54,1,4,9
6250,54,1,4,10
6251,54,1,4,11
6252,54,1,4,12
6253,54,1,4,13
6254,54,1,4,14
6255,54,1,4,15
6256,54,1,4,16
6257,54,1,4,17
6258,54,1,4,18
6259,54,1,4,19
6260,54,1,4,20
6261,54,1,4,21
6262,54,1,4,22
6263,54,1,4,23
6264,54,1,4,24
6265,54,1,4,25
6266,54,1,4,26
6267,54,1,4,27
6268,54,1,4,28
6269,54,1,4,29
6270,54,1,4,30
6271,54,1,4,31
6272,54,1,4,32
6273,54,1,5,1
6274,54,1,5,2
6275,54,1,5,3
6276,54,1,5,4
6277,54,1,5,5
6278,54,1,5,6
6279,54,1,5,7
6280,54,1,5,8
6281,54,1,5,9
6282,54,1,5,10
6283,54,1,5,11
6284,54,1,5,12
6285,54,1,5,13
6286,54,1,5,14
6287,54,1,5,15
6288,54,1,5,16
6289,54,1,5,17
6290,54,1,5,18
6291,54,1,5,19
6292,54,1,5,20
6293,54,1,5,21
6294,54,1,5,22
6295,54,1,5,23
6296,54,1,5,24
6297,54,1,5,25
6298,54,1,5,26
6299,54,1,5,27
6300,54,1,5,28
6301,54,1,5,29
6302,54,1,5,30
6303,54,1,5,31
6304,54,1,5,32
6305,54,1,6,1
6306,54,1,6,2
6307,54,1,6,3
6308,54,1,6,4
6309,54,1,6,5
6310,54,1,6,6
6311,54,1,6,7
6312,54,1,6,8
6313,54,1,6,9
6314,54,1,6,10
6315,54,1,6,11
6316,54,1,6,12
6317,54,1,6,13
6318,54,1,6,14
6319,54,1,6,15
6320,54,1,6,16
6321,54,1,6,17
6322,54,1,6,18
6323,54,1,6,19
6324,54,1,6,20
6325,54,1,6,21
6326,54,1,6,22
6327,54,1,6,23
6328,54,1,6,24
6329,54,1,6,25
6330,54,1,6,26
6331,54,1,6,27
6332,54,1,6,28
6333,54,1,6,29
6334,54,1,6,30
6335,54,1,6,31
6336,54,1,6,32
6337,54,1,7,1
6338,54,1,7,2
6339,54,1,7,3
6340,54,1,7,4
6341,54,1,7,5
6342,54,1,7,6
6343,54,1,7,7
6344,54,1,7,8
6345,54,1,7,9
6346,54,1,7,10
6347,54,1,7,11
6348,54,1,7,12
6349,54,1,7,13
6350,54,1,7,14
6351,54,1,7,15
6352,54,1,7,16
6353,54,1,7,17
6354,54,1,7,18
6355,54,1,7,19
6356,54,1,7,20
6357,54,1,7,21
6358,54,1,7,22
6359,54,1,7,23
6360,54,1,7,24
6361,54,1,7,25
6362,54,1,7,26
6363,54,1,7,27
6364,54,1,7,28
6365,54,1,7,29
6366,54,1,7,30
6367,54,1,7,31
6368,54,1,7,32
6369,54,1,8,1
6370,54,1,8,2
6371,54,1,8,3
6372,54,1,8,4
6373,54,1,8,5
6374,54,1,8,6
6375,54,1,8,7
6376,54,1,8,8
6377,54,1,8,9
6378,54,1,8,10
6379,54,1,8,11
6380,54,1,8,12
6381,54,1,8,13
6382,54,1,8,14
6383,54,1,8,15
6384,54,1,8,16
6385,54,1,8,17
6386,54,1,8,18
6387,54,1,8,19
6388,54,1,8,20
6389,54,1,8,21
6390,54,1,8,22
6391,54,1,8,23
6392,54,1,8,24
6393,54,1,8,25
6394,54,1,8,26
6395,54,1,8,27
6396,54,1,8,28
6397,54,1,8,29
6398,54,1,8,30
6399,54,1,8,31
6400,54,1,8,32
6401,54,1,9,1
6402,54,1,9,2
6403,54,1,9,3
6404,54,1,9,4
6405,54,1,9,5
6406,54,1,9,6
6407,54,1,9,7
6408,54,1,9,8
6409,54,1,9,9
6410,54,1,9,10
6411,54,1,9,11
6412,54,1,9,12
6413,54,1,9,13
6414,54,1,9,14
6415,54,1,9,15
6416,54,1,9,16
6417,54,1,9,17
6418,54,1,9,18
6419,54,1,9,19
6420,54,1,9,20
6421,54,1,9,21
6422,54,1,9,22
6423,54,1,9,23
6424,54,1,9,24
6425,54,1,9,25
6426,54,1,9,26
6427,54,1,9,27
6428,54,1,9,28
6429,54,1,9,29
6430,54,1,9,30
6431,54,1,9,31
