"confidence","hypo_step","max_arm_length","num_threads","time","-cost"
24,1,5,4,32774,-131096
14,1,5,4,33845,-135380
64,3,4,4,12505,-50020
54,3,4,4,13121,-52484
44,3,4,4,12742,-50968
34,3,4,4,13419,-53676
24,3,4,4,13440,-53760
14,3,4,4,13314,-53256
64,2,4,4,16886,-67544
54,2,4,4,17034,-68136
44,2,4,4,17988,-71952
34,2,4,4,17843,-71372
24,2,4,4,17845,-71380
14,2,4,4,18289,-73156
64,1,4,4,30240,-120960
54,1,4,4,30765,-123060
44,1,4,4,30653,-122612
34,1,4,4,30394,-121576
24,1,4,4,31789,-127156
14,1,4,4,32944,-131776
64,3,3,4,11634,-46536
54,3,3,4,12164,-48656
44,3,3,4,12811,-51244
34,3,3,4,13080,-52320
24,3,3,4,13240,-52960
14,3,3,4,13271,-53084
64,2,3,4,16890,-67560
54,2,3,4,16216,-64864
44,2,3,4,15746,-62984
34,2,3,4,16367,-65468
24,2,3,4,17238,-68952
14,2,3,4,17548,-70192
64,1,3,4,28284,-113136
54,1,3,4,29773,-119092
44,1,3,4,29217,-116868
34,1,3,4,29887,-119548
24,1,3,4,30203,-120812
14,1,3,4,32006,-128024
64,3,2,4,13247,-52988
54,3,2,4,12737,-50948
44,3,2,4,12592,-50368
34,3,2,4,11718,-46872
24,3,2,4,12106,-48424
14,3,2,4,12770,-51080
64,2,2,4,15531,-62124
54,2,2,4,15863,-63452
44,2,2,4,15555,-62220
34,2,2,4,15810,-63240
24,2,2,4,16065,-64260
14,2,2,4,16092,-64368
64,1,2,4,27081,-108324
54,1,2,4,28637,-114548
44,1,2,4,28910,-115640
34,1,2,4,29345,-117380
24,1,2,4,28673,-114692
14,1,2,4,29453,-117812
64,3,1,4,10381,-41524
54,3,1,4,10376,-41504
44,3,1,4,10078,-40312
34,3,1,4,10140,-40560
24,3,1,4,10049,-40196
14,3,1,4,10651,-42604
64,2,1,4,13802,-55208
54,2,1,4,14728,-58912
44,2,1,4,14408,-57632
34,2,1,4,14021,-56084
24,2,1,4,14701,-58804
14,2,1,4,14254,-57016
64,1,1,4,27476,-109904
54,1,1,4,26270,-105080
44,1,1,4,27535,-110140
34,1,1,4,27910,-111640
24,1,1,4,27089,-108356
14,1,1,4,27339,-109356
64,3,16,3,25552,-76656
54,3,16,3,24660,-73980
44,3,16,3,24521,-73563
34,3,16,3,23818,-71454
24,3,16,3,24758,-74274
14,3,16,3,24380,-73140
64,2,16,3,32204,-96612
54,2,16,3,31944,-95832
44,2,16,3,30376,-91128
34,2,16,3,30142,-90426
24,2,16,3,30872,-92616
14,2,16,3,30804,-92412
64,1,16,3,50695,-152085
54,1,16,3,50550,-151650
44,1,16,3,52076,-156228
34,1,16,3,49861,-149583
24,1,16,3,51839,-155517
14,1,16,3,49953,-149859
64,3,15,3,23438,-70314
54,3,15,3,23577,-70731
44,3,15,3,23345,-70035
34,3,15,3,23602,-70806
24,3,15,3,23167,-69501
14,3,15,3,22185,-66555
64,2,15,3,29736,-89208
54,2,15,3,30530,-91590
44,2,15,3,29400,-88200
34,2,15,3,30833,-92499
24,2,15,3,29669,-89007
14,2,15,3,29085,-87255
64,1,15,3,48132,-144396
54,1,15,3,48663,-145989
44,1,15,3,47466,-142398
34,1,15,3,51348,-154044
24,1,15,3,49383,-148149
14,1,15,3,50236,-150708
64,3,14,3,23249,-69747
54,3,14,3,23253,-69759
44,3,14,3,23010,-69030
34,3,14,3,23972,-71916
24,3,14,3,22576,-67728
14,3,14,3,21612,-64836
64,2,14,3,29672,-89016
54,2,14,3,30009,-90027
44,2,14,3,30179,-90537
34,2,14,3,28909,-86727
24,2,14,3,28644,-85932
14,2,14,3,28234,-84702
64,1,14,3,45523,-136569
54,1,14,3,46015,-138045
44,1,14,3,46506,-139518
34,1,14,3,46476,-139428
24,1,14,3,48189,-144567
14,1,14,3,47696,-143088
64,3,13,3,23379,-70137
54,3,13,3,23064,-69192
44,3,13,3,22488,-67464
34,3,13,3,21970,-65910
24,3,13,3,22181,-66543
14,3,13,3,21766,-65298
64,2,13,3,29560,-88680
54,2,13,3,29639,-88917
44,2,13,3,30148,-90444
34,2,13,3,29671,-89013
24,2,13,3,29877,-89631
14,2,13,3,28910,-86730
64,1,13,3,47340,-142020
54,1,13,3,47631,-142893
44,1,13,3,47037,-141111
34,1,13,3,49612,-148836
24,1,13,3,50524,-151572
14,1,13,3,49177,-147531
64,3,12,3,22760,-68280
54,3,12,3,22439,-67317
44,3,12,3,21442,-64326
34,3,12,3,21498,-64494
24,3,12,3,21261,-63783
14,3,12,3,21210,-63630
64,2,12,3,27325,-81975
54,2,12,3,28351,-85053
44,2,12,3,27371,-82113
34,2,12,3,28298,-84894
24,2,12,3,28990,-86970
14,2,12,3,28434,-85302
64,1,12,3,46646,-139938
54,1,12,3,46601,-139803
44,1,12,3,45639,-136917
34,1,12,3,46858,-140574
24,1,12,3,45994,-137982
14,1,12,3,46500,-139500
64,3,11,3,20739,-62217
54,3,11,3,20919,-62757
44,3,11,3,21517,-64551
34,3,11,3,21511,-64533
24,3,11,3,21253,-63759
14,3,11,3,21132,-63396
64,2,11,3,27399,-82197
54,2,11,3,28587,-85761
44,2,11,3,27338,-82014
34,2,11,3,27961,-83883
24,2,11,3,26707,-80121
14,2,11,3,27278,-81834
64,1,11,3,43780,-131340
54,1,11,3,45021,-135063
44,1,11,3,47186,-141558
34,1,11,3,45153,-135459
24,1,11,3,44711,-134133
14,1,11,3,46599,-139797
64,3,10,3,20544,-61632
54,3,10,3,20819,-62457
44,3,10,3,21011,-63033
34,3,10,3,20260,-60780
24,3,10,3,19748,-59244
14,3,10,3,19955,-59865
64,2,10,3,27010,-81030
54,2,10,3,26700,-80100
44,2,10,3,26732,-80196
34,2,10,3,26824,-80472
24,2,10,3,27055,-81165
14,2,10,3,26766,-80298
64,1,10,3,45374,-136122
54,1,10,3,45232,-135696
44,1,10,3,45604,-136812
34,1,10,3,48034,-144102
24,1,10,3,46970,-140910
14,1,10,3,47000,-141000
64,3,9,3,21304,-63912
54,3,9,3,20695,-62085
44,3,9,3,20566,-61698
34,3,9,3,20651,-61953
24,3,9,3,20282,-60846
14,3,9,3,21142,-63426
64,2,9,3,26124,-78372
54,2,9,3,27981,-83943
44,2,9,3,28944,-86832
34,2,9,3,26857,-80571
24,2,9,3,27474,-82422
14,2,9,3,27959,-83877
64,1,9,3,43987,-131961
54,1,9,3,42389,-127167
44,1,9,3,43548,-130644
34,1,9,3,43897,-131691
24,1,9,3,44888,-134664
14,1,9,3,45983,-137949
64,3,8,3,19468,-58404
54,3,8,3,19177,-57531
44,3,8,3,18859,-56577
34,3,8,3,18990,-56970
24,3,8,3,19226,-57678
14,3,8,3,18889,-56667
64,2,8,3,24298,-72894
54,2,8,3,25038,-75114
44,2,8,3,24191,-72573
34,2,8,3,24446,-73338
24,2,8,3,25462,-76386
14,2,8,3,25593,-76779
64,1,8,3,42232,-126696
54,1,8,3,43225,-129675
44,1,8,3,41629,-124887
34,1,8,3,42696,-128088
24,1,8,3,43958,-131874
14,1,8,3,42764,-128292
64,3,7,3,18020,-54060
54,3,7,3,17866,-53598
44,3,7,3,18023,-54069
34,3,7,3,17892,-53676
24,3,7,3,18132,-54396
14,3,7,3,18596,-55788
64,2,7,3,23312,-69936
54,2,7,3,24128,-72384
44,2,7,3,24138,-72414
34,2,7,3,24690,-74070
24,2,7,3,25131,-75393
14,2,7,3,24604,-73812
64,1,7,3,42735,-128205
54,1,7,3,41523,-124569
44,1,7,3,41134,-123402
34,1,7,3,41625,-124875
24,1,7,3,44258,-132774
14,1,7,3,43069,-129207
64,3,6,3,17516,-52548
54,3,6,3,18379,-55137
44,3,6,3,17854,-53562
34,3,6,3,17731,-53193
24,3,6,3,18232,-54696
14,3,6,3,18219,-54657
64,2,6,3,22937,-68811
54,2,6,3,23112,-69336
44,2,6,3,23268,-69804
34,2,6,3,23557,-70671
24,2,6,3,24396,-73188
14,2,6,3,23955,-71865
64,1,6,3,39679,-119037
54,1,6,3,39877,-119631
44,1,6,3,39758,-119274
34,1,6,3,42264,-126792
24,1,6,3,44634,-133902
14,1,6,3,44173,-132519
64,3,5,3,17412,-52236
54,3,5,3,16759,-50277
44,3,5,3,17437,-52311
34,3,5,3,17754,-53262
24,3,5,3,16981,-50943
14,3,5,3,17364,-52092
64,2,5,3,22868,-68604
54,2,5,3,23379,-70137
44,2,5,3,24449,-73347
34,2,5,3,25116,-75348
24,2,5,3,24597,-73791
14,2,5,3,24787,-74361
64,1,5,3,40407,-121221
54,1,5,3,39978,-119934
44,1,5,3,39939,-119817
34,1,5,3,42085,-126255
24,1,5,3,42282,-126846
14,1,5,3,44108,-132324
64,3,4,3,17030,-51090
54,3,4,3,16254,-48762
44,3,4,3,17227,-51681
34,3,4,3,17169,-51507
24,3,4,3,16474,-49422
14,3,4,3,16915,-50745
64,2,4,3,23013,-69039
54,2,4,3,23942,-71826
44,2,4,3,22614,-67842
34,2,4,3,21400,-64200
24,2,4,3,22429,-67287
14,2,4,3,22517,-67551
64,1,4,3,39084,-117252
54,1,4,3,38254,-114762
44,1,4,3,41978,-125934
34,1,4,3,38920,-116760
24,1,4,3,42718,-128154
14,1,4,3,41362,-124086
64,3,3,3,14615,-43845
54,3,3,3,14803,-44409
44,3,3,3,15124,-45372
34,3,3,3,15642,-46926
24,3,3,3,15830,-47490
14,3,3,3,16090,-48270
64,2,3,3,21816,-65448
54,2,3,3,21198,-63594
44,2,3,3,21860,-65580
34,2,3,3,21776,-65328
24,2,3,3,22286,-66858
14,2,3,3,21973,-65919
64,1,3,3,37772,-113316
54,1,3,3,39136,-117408
44,1,3,3,37233,-111699
34,1,3,3,38954,-116862
24,1,3,3,40016,-120048
14,1,3,3,40967,-122901
64,3,2,3,15628,-46884
54,3,2,3,15428,-46284
44,3,2,3,15457,-46371
34,3,2,3,15382,-46146
24,3,2,3,15404,-46212
14,3,2,3,15469,-46407
64,2,2,3,19598,-58794
54,2,2,3,19298,-57894
44,2,2,3,19938,-59814
34,2,2,3,20023,-60069
24,2,2,3,21689,-65067
14,2,2,3,20888,-62664
64,1,2,3,36343,-109029
54,1,2,3,37851,-113553
44,1,2,3,36736,-110208
34,1,2,3,37639,-112917
24,1,2,3,38519,-115557
14,1,2,3,39968,-119904
64,3,1,3,14303,-42909
54,3,1,3,14479,-43437
44,3,1,3,14028,-42084
34,3,1,3,13546,-40638
24,3,1,3,13843,-41529
14,3,1,3,13817,-41451
64,2,1,3,18710,-56130
54,2,1,3,19240,-57720
44,2,1,3,18463,-55389
34,2,1,3,18071,-54213
24,2,1,3,18065,-54195
14,2,1,3,19172,-57516
64,1,1,3,35267,-105801
54,1,1,3,35920,-107760
44,1,1,3,36639,-109917
34,1,1,3,35312,-105936
24,1,1,3,34374,-103122
14,1,1,3,35027,-105081
64,3,16,2,35514,-71028
54,3,16,2,35474,-70948
44,3,16,2,34489,-68978
34,3,16,2,34690,-69380
24,3,16,2,34503,-69006
14,3,16,2,33707,-67414
64,2,16,2,45219,-90438
54,2,16,2,45275,-90550
44,2,16,2,44224,-88448
34,2,16,2,44496,-88992
24,2,16,2,43858,-87716
14,2,16,2,43114,-86228
64,1,16,2,68945,-137890
54,1,16,2,70953,-141906
44,1,16,2,71154,-142308
34,1,16,2,73174,-146348
24,1,16,2,71352,-142704
14,1,16,2,73299,-146598
64,3,15,2,36000,-72000
54,3,15,2,35092,-70184
44,3,15,2,35167,-70334
34,3,15,2,35858,-71716
24,3,15,2,34515,-69030
14,3,15,2,32530,-65060
64,2,15,2,43125,-86250
54,2,15,2,45100,-90200
44,2,15,2,43929,-87858
34,2,15,2,42975,-85950
24,2,15,2,42587,-85174
14,2,15,2,42263,-84526
64,1,15,2,68573,-137146
54,1,15,2,69305,-138610
44,1,15,2,70838,-141676
34,1,15,2,70085,-140170
24,1,15,2,70287,-140574
14,1,15,2,70075,-140150
64,3,14,2,33679,-67358
54,3,14,2,33754,-67508
44,3,14,2,33472,-66944
34,3,14,2,32976,-65952
24,3,14,2,32700,-65400
14,3,14,2,32145,-64290
64,2,14,2,43750,-87500
54,2,14,2,42984,-85968
44,2,14,2,42703,-85406
34,2,14,2,42760,-85520
24,2,14,2,41915,-83830
14,2,14,2,40799,-81598
64,1,14,2,69336,-138672
54,1,14,2,69452,-138904
44,1,14,2,69890,-139780
34,1,14,2,68329,-136658
24,1,14,2,70074,-140148
14,1,14,2,69636,-139272
64,3,13,2,32930,-65860
54,3,13,2,32198,-64396
44,3,13,2,33944,-67888
34,3,13,2,32335,-64670
24,3,13,2,32598,-65196
14,3,13,2,31188,-62376
64,2,13,2,41856,-83712
54,2,13,2,41465,-82930
44,2,13,2,42258,-84516
34,2,13,2,41862,-83724
24,2,13,2,40977,-81954
14,2,13,2,41063,-82126
64,1,13,2,65445,-130890
54,1,13,2,65634,-131268
44,1,13,2,69891,-139782
34,1,13,2,67991,-135982
24,1,13,2,70977,-141954
14,1,13,2,68170,-136340
64,3,12,2,31564,-63128
54,3,12,2,31578,-63156
44,3,12,2,33000,-66000
34,3,12,2,32172,-64344
24,3,12,2,31566,-63132
14,3,12,2,30471,-60942
64,2,12,2,41258,-82516
54,2,12,2,40089,-80178
44,2,12,2,40487,-80974
34,2,12,2,40849,-81698
24,2,12,2,40517,-81034
14,2,12,2,40684,-81368
64,1,12,2,65320,-130640
54,1,12,2,65398,-130796
44,1,12,2,67626,-135252
34,1,12,2,66917,-133834
24,1,12,2,67542,-135084
14,1,12,2,69453,-138906
64,3,11,2,31211,-62422
54,3,11,2,31833,-63666
44,3,11,2,30996,-61992
34,3,11,2,30198,-60396
24,3,11,2,30669,-61338
14,3,11,2,30895,-61790
64,2,11,2,38804,-77608
54,2,11,2,39635,-79270
44,2,11,2,38908,-77816
34,2,11,2,38719,-77438
24,2,11,2,39427,-78854
14,2,11,2,40486,-80972
64,1,11,2,65296,-130592
54,1,11,2,65063,-130126
44,1,11,2,64821,-129642
34,1,11,2,63985,-127970
24,1,11,2,65942,-131884
14,1,11,2,69595,-139190
64,3,10,2,29728,-59456
54,3,10,2,29650,-59300
44,3,10,2,30274,-60548
34,3,10,2,29842,-59684
24,3,10,2,29481,-58962
14,3,10,2,30186,-60372
64,2,10,2,38812,-77624
54,2,10,2,39334,-78668
44,2,10,2,37792,-75584
34,2,10,2,38128,-76256
24,2,10,2,40640,-81280
14,2,10,2,38780,-77560
64,1,10,2,65101,-130202
54,1,10,2,63395,-126790
44,1,10,2,62750,-125500
34,1,10,2,65763,-131526
24,1,10,2,67349,-134698
14,1,10,2,67984,-135968
64,3,9,2,29257,-58514
54,3,9,2,29681,-59362
44,3,9,2,29149,-58298
34,3,9,2,28636,-57272
24,3,9,2,29724,-59448
14,3,9,2,28765,-57530
64,2,9,2,36811,-73622
54,2,9,2,37483,-74966
44,2,9,2,37295,-74590
34,2,9,2,37657,-75314
24,2,9,2,37009,-74018
14,2,9,2,37586,-75172
64,1,9,2,61794,-123588
54,1,9,2,61916,-123832
44,1,9,2,63979,-127958
34,1,9,2,63775,-127550
24,1,9,2,68984,-137968
14,1,9,2,65732,-131464
64,3,8,2,27102,-54204
54,3,8,2,28469,-56938
44,3,8,2,27631,-55262
34,3,8,2,27462,-54924
24,3,8,2,27498,-54996
14,3,8,2,27847,-55694
64,2,8,2,35510,-71020
54,2,8,2,35966,-71932
44,2,8,2,37256,-74512
34,2,8,2,36301,-72602
24,2,8,2,36812,-73624
14,2,8,2,36860,-73720
64,1,8,2,60189,-120378
54,1,8,2,63213,-126426
44,1,8,2,61020,-122040
34,1,8,2,61537,-123074
24,1,8,2,62658,-125316
14,1,8,2,64131,-128262
64,3,7,2,25998,-51996
54,3,7,2,25724,-51448
44,3,7,2,25823,-51646
34,3,7,2,26218,-52436
24,3,7,2,27316,-54632
14,3,7,2,26455,-52910
64,2,7,2,34425,-68850
54,2,7,2,34311,-68622
44,2,7,2,34486,-68972
34,2,7,2,35636,-71272
24,2,7,2,35708,-71416
14,2,7,2,36038,-72076
64,1,7,2,59190,-118380
54,1,7,2,60917,-121834
44,1,7,2,62967,-125934
34,1,7,2,62126,-124252
24,1,7,2,61833,-123666
14,1,7,2,61063,-122126
64,3,6,2,24937,-49874
54,3,6,2,25411,-50822
44,3,6,2,25787,-51574
34,3,6,2,26104,-52208
24,3,6,2,25862,-51724
14,3,6,2,25865,-51730
64,2,6,2,32284,-64568
54,2,6,2,33632,-67264
44,2,6,2,33405,-66810
34,2,6,2,33540,-67080
24,2,6,2,35191,-70382
14,2,6,2,34499,-68998
64,1,6,2,58494,-116988
54,1,6,2,59790,-119580
44,1,6,2,58652,-117304
34,1,6,2,60610,-121220
24,1,6,2,59295,-118590
14,1,6,2,61185,-122370
64,3,5,2,23733,-47466
54,3,5,2,23875,-47750
44,3,5,2,24401,-48802
34,3,5,2,24316,-48632
24,3,5,2,24185,-48370
14,3,5,2,24604,-49208
64,2,5,2,31925,-63850
54,2,5,2,32864,-65728
44,2,5,2,32790,-65580
34,2,5,2,33668,-67336
24,2,5,2,32706,-65412
14,2,5,2,34006,-68012
64,1,5,2,56286,-112572
54,1,5,2,56896,-113792
44,1,5,2,56949,-113898
34,1,5,2,59270,-118540
24,1,5,2,59986,-119972
14,1,5,2,60889,-121778
64,3,4,2,22980,-45960
54,3,4,2,22415,-44830
44,3,4,2,23533,-47066
34,3,4,2,23581,-47162
24,3,4,2,24290,-48580
14,3,4,2,24249,-48498
64,2,4,2,32250,-64500
54,2,4,2,31804,-63608
44,2,4,2,32314,-64628
34,2,4,2,31308,-62616
24,2,4,2,31875,-63750
14,2,4,2,32429,-64858
64,1,4,2,58639,-117278
54,1,4,2,56300,-112600
44,1,4,2,58582,-117164
34,1,4,2,57136,-114272
24,1,4,2,58103,-116206
14,1,4,2,60144,-120288
64,3,3,2,21206,-42412
54,3,3,2,21695,-43390
44,3,3,2,21429,-42858
34,3,3,2,21694,-43388
24,3,3,2,22011,-44022
14,3,3,2,22692,-45384
64,2,3,2,30050,-60100
54,2,3,2,29821,-59642
44,2,3,2,30855,-61710
34,2,3,2,30897,-61794
24,2,3,2,30133,-60266
14,2,3,2,31530,-63060
64,1,3,2,54642,-109284
54,1,3,2,54448,-108896
44,1,3,2,55503,-111006
34,1,3,2,55391,-110782
24,1,3,2,56902,-113804
14,1,3,2,56800,-113600
64,3,2,2,20180,-40360
54,3,2,2,20648,-41296
44,3,2,2,20545,-41090
34,3,2,2,20597,-41194
24,3,2,2,20636,-41272
14,3,2,2,21466,-42932
64,2,2,2,27900,-55800
54,2,2,2,29005,-58010
44,2,2,2,28540,-57080
34,2,2,2,27939,-55878
24,2,2,2,29859,-59718
14,2,2,2,30211,-60422
64,1,2,2,55838,-111676
54,1,2,2,51425,-102850
44,1,2,2,53748,-107496
34,1,2,2,54418,-108836
24,1,2,2,55702,-111404
14,1,2,2,56763,-113526
64,3,1,2,19653,-39306
54,3,1,2,18979,-37958
44,3,1,2,18706,-37412
34,3,1,2,19037,-38074
24,3,1,2,19039,-38078
14,3,1,2,19289,-38578
64,2,1,2,26969,-53938
54,2,1,2,27608,-55216
44,2,1,2,26404,-52808
34,2,1,2,27459,-54918
24,2,1,2,27652,-55304
14,2,1,2,28981,-57962
64,1,1,2,53137,-106274
54,1,1,2,51299,-102598
44,1,1,2,51043,-102086
34,1,1,2,51052,-102104
24,1,1,2,50756,-101512
14,1,1,2,53593,-107186
64,3,16,1,69307,-69307
54,3,16,1,68985,-68985
44,3,16,1,67993,-67993
34,3,16,1,67187,-67187
24,3,16,1,64608,-64608
14,3,16,1,61419,-61419
64,2,16,1,85440,-85440
54,2,16,1,85416,-85416
44,2,16,1,84467,-84467
34,2,16,1,83092,-83092
24,2,16,1,81797,-81797
14,2,16,1,78732,-78732
64,1,16,1,134647,-134647
54,1,16,1,137627,-137627
44,1,16,1,132620,-132620
34,1,16,1,137292,-137292
24,1,16,1,133634,-133634
14,1,16,1,129884,-129884
64,3,15,1,66597,-66597
54,3,15,1,67559,-67559
44,3,15,1,65369,-65369
34,3,15,1,64761,-64761
24,3,15,1,63636,-63636
14,3,15,1,61343,-61343
64,2,15,1,84110,-84110
54,2,15,1,83189,-83189
44,2,15,1,81380,-81380
34,2,15,1,82748,-82748
24,2,15,1,82106,-82106
14,2,15,1,79293,-79293
64,1,15,1,131024,-131024
54,1,15,1,132781,-132781
44,1,15,1,133747,-133747
34,1,15,1,136565,-136565
24,1,15,1,133003,-133003
14,1,15,1,130660,-130660
64,3,14,1,64888,-64888
54,3,14,1,64407,-64407
44,3,14,1,63388,-63388
34,3,14,1,62974,-62974
24,3,14,1,61505,-61505
14,3,14,1,59927,-59927
64,2,14,1,80751,-80751
54,2,14,1,83243,-83243
44,2,14,1,82317,-82317
34,2,14,1,81126,-81126
24,2,14,1,79980,-79980
14,2,14,1,78505,-78505
64,1,14,1,129186,-129186
54,1,14,1,130674,-130674
44,1,14,1,130075,-130075
34,1,14,1,129483,-129483
24,1,14,1,130208,-130208
14,1,14,1,130176,-130176
64,3,13,1,62088,-62088
54,3,13,1,62858,-62858
44,3,13,1,61683,-61683
34,3,13,1,61217,-61217
24,3,13,1,60702,-60702
14,3,13,1,58196,-58196
64,2,13,1,78652,-78652
54,2,13,1,78332,-78332
44,2,13,1,77859,-77859
34,2,13,1,79408,-79408
24,2,13,1,79026,-79026
14,2,13,1,76777,-76777
64,1,13,1,126286,-126286
54,1,13,1,129342,-129342
44,1,13,1,129508,-129508
34,1,13,1,127737,-127737
24,1,13,1,132085,-132085
14,1,13,1,127011,-127011
64,3,12,1,59580,-59580
54,3,12,1,60534,-60534
44,3,12,1,60873,-60873
34,3,12,1,59604,-59604
24,3,12,1,60407,-60407
14,3,12,1,58160,-58160
64,2,12,1,77960,-77960
54,2,12,1,79330,-79330
44,2,12,1,77359,-77359
34,2,12,1,78575,-78575
24,2,12,1,79131,-79131
14,2,12,1,77501,-77501
64,1,12,1,125146,-125146
54,1,12,1,127851,-127851
44,1,12,1,125855,-125855
34,1,12,1,130404,-130404
24,1,12,1,132110,-132110
14,1,12,1,126676,-126676
64,3,11,1,58660,-58660
54,3,11,1,57889,-57889
44,3,11,1,58858,-58858
34,3,11,1,58431,-58431
24,3,11,1,58535,-58535
14,3,11,1,56179,-56179
64,2,11,1,74627,-74627
54,2,11,1,75136,-75136
44,2,11,1,76293,-76293
34,2,11,1,76107,-76107
24,2,11,1,76219,-76219
14,2,11,1,74756,-74756
64,1,11,1,122075,-122075
54,1,11,1,121927,-121927
44,1,11,1,123964,-123964
34,1,11,1,127386,-127386
24,1,11,1,129158,-129158
14,1,11,1,126500,-126500
64,3,10,1,56418,-56418
54,3,10,1,57518,-57518
44,3,10,1,56335,-56335
34,3,10,1,56306,-56306
24,3,10,1,56591,-56591
14,3,10,1,55839,-55839
64,2,10,1,72132,-72132
54,2,10,1,72805,-72805
44,2,10,1,75429,-75429
34,2,10,1,74771,-74771
24,2,10,1,74372,-74372
14,2,10,1,74458,-74458
64,1,10,1,119528,-119528
54,1,10,1,121783,-121783
44,1,10,1,121838,-121838
34,1,10,1,127080,-127080
24,1,10,1,127787,-127787
14,1,10,1,129385,-129385
64,3,9,1,54455,-54455
54,3,9,1,54504,-54504
44,3,9,1,55022,-55022
34,3,9,1,55996,-55996
24,3,9,1,56047,-56047
14,3,9,1,54140,-54140
64,2,9,1,69976,-69976
54,2,9,1,72209,-72209
44,2,9,1,72112,-72112
34,2,9,1,74251,-74251
24,2,9,1,73854,-73854
14,2,9,1,73371,-73371
64,1,9,1,117632,-117632
54,1,9,1,119164,-119164
44,1,9,1,123358,-123358
34,1,9,1,122031,-122031
24,1,9,1,127584,-127584
14,1,9,1,126427,-126427
64,3,8,1,52765,-52765
54,3,8,1,52484,-52484
44,3,8,1,52979,-52979
34,3,8,1,54360,-54360
24,3,8,1,54662,-54662
14,3,8,1,53334,-53334
64,2,8,1,68840,-68840
54,2,8,1,69480,-69480
44,2,8,1,70518,-70518
34,2,8,1,70345,-70345
24,2,8,1,70836,-70836
14,2,8,1,71653,-71653
64,1,8,1,115049,-115049
54,1,8,1,116713,-116713
44,1,8,1,120236,-120236
34,1,8,1,122915,-122915
24,1,8,1,126215,-126215
14,1,8,1,124237,-124237
64,3,7,1,49928,-49928
54,3,7,1,49765,-49765
44,3,7,1,52187,-52187
34,3,7,1,50872,-50872
24,3,7,1,52553,-52553
14,3,7,1,51674,-51674
64,2,7,1,64646,-64646
54,2,7,1,66434,-66434
44,2,7,1,69405,-69405
34,2,7,1,67919,-67919
24,2,7,1,68989,-68989
14,2,7,1,72698,-72698
64,1,7,1,112995,-112995
54,1,7,1,115937,-115937
44,1,7,1,117078,-117078
34,1,7,1,123304,-123304
24,1,7,1,122353,-122353
14,1,7,1,124249,-124249
64,3,6,1,47259,-47259
54,3,6,1,47428,-47428
44,3,6,1,48003,-48003
34,3,6,1,48394,-48394
24,3,6,1,49269,-49269
14,3,6,1,50872,-50872
64,2,6,1,63238,-63238
54,2,6,1,62828,-62828
44,2,6,1,65248,-65248
34,2,6,1,64511,-64511
24,2,6,1,66642,-66642
14,2,6,1,69605,-69605
64,1,6,1,110978,-110978
54,1,6,1,111825,-111825
44,1,6,1,115988,-115988
34,1,6,1,114985,-114985
24,1,6,1,116603,-116603
14,1,6,1,121140,-121140
64,3,5,1,46009,-46009
54,3,5,1,45554,-45554
44,3,5,1,46660,-46660
34,3,5,1,47039,-47039
24,3,5,1,47258,-47258
14,3,5,1,47891,-47891
64,2,5,1,60972,-60972
54,2,5,1,62409,-62409
44,2,5,1,63102,-63102
34,2,5,1,65278,-65278
24,2,5,1,64273,-64273
14,2,5,1,65086,-65086
64,1,5,1,111469,-111469
54,1,5,1,111377,-111377
44,1,5,1,115679,-115679
34,1,5,1,114857,-114857
24,1,5,1,116953,-116953
14,1,5,1,121573,-121573
64,3,4,1,44035,-44035
54,3,4,1,43795,-43795
44,3,4,1,44977,-44977
34,3,4,1,44137,-44137
24,3,4,1,45192,-45192
14,3,4,1,46486,-46486
64,2,4,1,60516,-60516
54,2,4,1,58993,-58993
44,2,4,1,62575,-62575
34,2,4,1,59851,-59851
24,2,4,1,62171,-62171
14,2,4,1,62984,-62984
64,1,4,1,110862,-110862
54,1,4,1,107056,-107056
44,1,4,1,114631,-114631
34,1,4,1,111243,-111243
24,1,4,1,111890,-111890
14,1,4,1,118067,-118067
64,3,3,1,41391,-41391
54,3,3,1,42194,-42194
44,3,3,1,43189,-43189
34,3,3,1,42702,-42702
24,3,3,1,43748,-43748
14,3,3,1,43570,-43570
64,2,3,1,57499,-57499
54,2,3,1,56703,-56703
44,2,3,1,59629,-59629
34,2,3,1,57849,-57849
24,2,3,1,59265,-59265
14,2,3,1,61841,-61841
64,1,3,1,107074,-107074
54,1,3,1,105927,-105927
44,1,3,1,112862,-112862
34,1,3,1,105568,-105568
24,1,3,1,108666,-108666
14,1,3,1,116921,-116921
64,3,2,1,41774,-41774
54,3,2,1,38134,-38134
44,3,2,1,41499,-41499
34,3,2,1,39534,-39534
24,3,2,1,40131,-40131
14,3,2,1,41638,-41638
64,2,2,1,56923,-56923
54,2,2,1,55555,-55555
44,2,2,1,58848,-58848
34,2,2,1,56391,-56391
24,2,2,1,56243,-56243
14,2,2,1,59450,-59450
64,1,2,1,106259,-106259
54,1,2,1,101127,-101127
44,1,2,1,109091,-109091
34,1,2,1,108148,-108148
24,1,2,1,108899,-108899
14,1,2,1,110567,-110567
64,3,1,1,37218,-37218
54,3,1,1,36900,-36900
44,3,1,1,39210,-39210
34,3,1,1,37887,-37887
24,3,1,1,37785,-37785
14,3,1,1,36791,-36791
64,2,1,1,53466,-53466
54,2,1,1,52775,-52775
44,2,1,1,53750,-53750
34,2,1,1,51491,-51491
24,2,1,1,51074,-51074
